key	latitude	longitude	first_year	last_year	時代	種別	所在地
mtDNA5996	54.762926	11.527848	1100	1400	1100-1400 AD	Nordic_MA	Revshale
mtDNA5997	55.77045749	9.721511563	1150	1350	1150-1350 AD	Nordic_MA	Tirup
mtDNA5998	55.77045749	9.721511563	1150	1350	1150-1350 AD	Nordic_MA	Tirup
mtDNA5999	53.8714	10.69	1233	1362		Germany_LMA	Lübeck, Schleswig-Holstein
mtDNA6000	53.8714	10.69	1259	1362	HGH-1429, HGH-1579, HGH-1600	Germany_LMA	Lübeck, Schleswig-Holstein
mtDNA6001	53.8714	10.69	1259	1362	HGH-1429, HGH-1579, HGH-1600	Germany_LMA	Lübeck, Schleswig-Holstein
mtDNA6002	53.8714	10.69	1308	1358	617 ± 25 BP	Germany_LMA	Lübeck, Schleswig-Holstein
mtDNA6003	55.326936	8.774665	1275	1536	1275-1536 AD	Nordic_MA	Ribe
mtDNA6004	34.549444	40.89	-2750	-2350	2550 BC	Sumerian	Mari
mtDNA6005	37.75	67	-1607	-1444	1607-1444 calBCE (3250±25 BP, PSUAMS-2112)	BMAC	Dzharkutan
mtDNA6006	18.0781	-66.6355	545	1071	Undetermined	America_South_Pre_Columbian	Tibes
mtDNA6007	61.3967311	11.5627369	800	1000		Viking	Hedmark
mtDNA6008	64.301387	12.805601	800	1000		Viking	Oppland
mtDNA6009	52.53	17.39	1000	1400	1000-1400 AD	Poland_MA	Ostrów Lednicki (Greater Poland Province)
mtDNA6010	52.88	14.2	1000	1400	1000-1400 AD	Poland_MA	Cedynia (West Pomerania Province)
mtDNA6011	30.2621031	79.73171874	1656	1950	1656-1950 calCE (200±15 BP, PSUAMS-4504)	India_Modern	Roopkund Lake
mtDNA6012	51.724444	10.174167	-1000	-700	1000-700 BC	Urnfield	Lichtenstein cave
mtDNA6013	41.65	120.716667	250	350	1,600–1700 yBP	China_IA	Lamadong cemetery
mtDNA6014	68.072109	13.301458	800	1000		Viking	Nordland
mtDNA6015	68.079167	13.274444	900	1100		Viking	Flakstad 
mtDNA6016	50.536323	21.53015	-2050	-1850	2050-1850 BCE	Poland_EMBA	Świniary Stare 1
mtDNA6017	37.1907	61.0343	-3500	-2800	3400-2800 BCE	Turan_EN	Geoksyur
mtDNA6018	37.1907	61.0343	-3010	-2881	3010-2881 calBCE (4300±25 BP, PSUAMS-3988)	Turan_EN	Geoksyur
mtDNA6019	50.365945	14.446606	-3085	-2578	4241±84 BP	Corded_Ware	Vliněves_7473, Bohemia
mtDNA6020	48.932	12.259	-2865	-2497	2865-2497 calBCE (4094±33 BP, UBA-27947)	Corded_Ware	Tiefbrunn
mtDNA6021	48.33	10.895	-2800	-1800	2800-1800 BCE	Bell_Beaker	Augsburg Sportgelände, Augsburg, Bavaria
mtDNA6022	48.33	10.895	-2800	-1800	2800-1800 BCE	Bell_Beaker	Augsburg Sportgelände, Augsburg, Bavaria
mtDNA6023	51.167663	11.847527	-2034	-1954	2034-1954 calBC 1σ (3640 ± 28 BP)	Unetice	Eulau
mtDNA6024	52.81666667	60.46666667	-2050	-1700	2050-1700 BCE	Sintashta	Kamennyi Ambar 5 Cemetery
mtDNA6025	43.77005	4.42454	-1800	-1600	1800-1600 calBC	France_MBA	Garons
mtDNA6026	51.5093123	-0.078217	125	200	125-200 AD	Britain_Roman	London Wall
mtDNA6027	36.984398	79.947998	421	538	1529-1412 BP	Xinjiang_South_Hist	Bizili (BZL), Luopu County.
mtDNA6028	43.9177856	26.8854532	700	900	VIII-IX c. AD	Bulgaria_MA	Nojarevo
mtDNA6029	59.133	-3.319	650	1026	650-1026 calCE [union of two dates: (650-980 calCE); (890-1026 calCE)]	Viking	Orkney
mtDNA6030	46.2730809	20.063011	900	1000	10thc. AD	Magyar	Kiskundorozsma-Hosszúhát
mtDNA6031	57.34	18.19	900	1050	900-1050 CE	Viking	Gotland
mtDNA6032	60	32.3	900	1200	900-1200 CE	Viking	Ladoga
mtDNA6033	18.0911	-65.7893	437	1075	Undetermined	America_South_Pre_Columbian	Punta Candelero
mtDNA6034	65.722858	-18.186543	850	1000	850-1000 CE	Nordic_MA	Sílastaðir
mtDNA6035	63.43	10.39	1100	1300	1100-1300 CE	Nordic_MA	Nor_Mid
mtDNA6036	51.5208356	-0.0769301	1445	1495	1470 AD	England_MA	St. Mary Spital
mtDNA6037	53.854167	18.841389	1000	1150	XI to mid-XII c.	Poland_MA	Ciepłe cemetery
mtDNA6038	46.28333333	17.85	412	604	412-604 CE	Germanic	Szólád, Hungary
mtDNA6039	46.7881094	17.8398853	530	600	530-600 AD	Germanic	Szólád
mtDNA6040	40.52027778	44.93083333	-1421	-1134	1421-1134 calBCE (3050±42 BP, UBA-33655)	Armenia_MLBA	Caucasus
mtDNA6041	40.83	16.27	1	400	1st-4th c. CE	Italy_Roman	Vagnari
mtDNA6042	49.17452152	85.58074951	-800	-600	Early Saka period (VIII-VII centuries BC)	Scythian_Saka	Eleke Sazy necropolis, Katon-Karagai district
mtDNA6043	49.5222	77.8231	-700	-600	7th c. BCE; Saka period	Saka	Eleke Sazy II/4
mtDNA6044	49.3341	85.7872	-400	-1	4th-1st c. BCE-CE; Pazyryk	Pazyryk	Berel 2018_108A
mtDNA6045	48.327874	21.719835	900	950	first half 10th c. AD	Magyar	Karos-Eperjesszög II, Hungary
mtDNA6046	51.508355	-0.070821	1324	1374	1349 AD	England_MA	East Smithfield 
mtDNA6047	52.81666667	60.46666667	-2050	-1700	2050-1700 BCE	Sintashta	Kamennyi Ambar 5 Cemetery
mtDNA6048	43.538117	83.281437	-115	24	2065-1926 BP	Xinjiang_West_IA	Tielieketesai (TLKTS), Xinyuan County.
mtDNA6049	40.2	45.86	-3000	-2800	3000-2800 BC	Kura_Araxes	Sotk 2
mtDNA6050	37.66666667	67	-1600	-1300	1600-1300 BCE	BMAC	Bustan
mtDNA6051	38.2	67.2	-150	450	2100-1500 BP	Turan_LIA	Rabat
mtDNA6052	47.11078	102.078841	744	840		Turkic	Olon Dov, Arkhangai 
mtDNA6053	34.75700556	72.36238056	-925	-826	925-826 calBCE (2740±20 BP, PSUAMS-2786)	SPGT	Swat Valley, Barikot
mtDNA6054	38.269	85.328	-538	-18	2488-1968 BP	Xinjiang_South_IA	Zaghunluq (ZGLK), Qiemo County.
mtDNA6055	36.23778	36.38472	-1525	-1461	1612-1452 calBCE (3260±24 BP, MAMS-33699)	Levant_North_MLBA	Hatay Province
mtDNA6056	40.83	16.27	1	400	1st-4th c. CE	Italy_Roman	Vagnari
mtDNA6057	42.87667	92.838639	-320	-200	390 BCE (23.7%) 340 BCE; 320 BCE (71.7%) 200 BCE	Xinjiang_East_IA	Yaer (YE), Kumul City
mtDNA6058	46.205498	18.705033	-5740	-5630	5740-5630 calBC (6800 BP)	Starcevo	Alsónyék-Bátaszék, Mérnöki telep
mtDNA6059	45.286361	18.798245	-5650	-5550		Starcevo	Vinkovci Nama
mtDNA6060	45.348074	18.999646	-5650	-5550		Starcevo	Vukovar Gimnazija 
mtDNA6061	49.0208973	16.3784976	-5500	-5200	5300 BC	LBK	Vedrovice, Moravia
mtDNA6062	49.3552721	6.7243197	-5500	-5000	5500-5000 calBC	LBK	Dillingen
mtDNA6063	51.89583333	11.04666667	-5500	-4850	5500-4850 BCE	LBK	Halberstadt-Sonntagsfeld
mtDNA6064	48.78	9.18	-5300	-5000	5300-5000 BCE	LBK	Baden-Württemberg, Germany
mtDNA6065	51.28305556	11.65	-5500	-4775	5500-4775 cal BC	LBK	Karsdorf
mtDNA6066	51.28305556	11.65	-5056	-4959	5056-4959 calBC 1σ (6100 ± 32 BP)	LBK	Karsdorf
mtDNA6067	47.5002619	18.6464801	-5020	-4780		Balkans_N	Bicske-Galagonyás
mtDNA6068	47.5002619	18.6464801	-5020	-4780		Balkans_N	Bicske-Galagonyás
mtDNA6069	48.49666	7.47052	-4720	-4635	4720-4635 calBC	France_MN1 	Rosheim
mtDNA6070	46.20487	18.7004	-4800	-4350	LN Lengyel	Lengyel	Bátaszék-Lajvér
mtDNA6071	46.20487	18.7004	-4800	-4350	LN Lengyel	Lengyel	Bátaszék-Lajvér
mtDNA6072	51.520005	11.852407	-4100	-3950	4100-3950 cal BC	CEU_MN	Salzmünde-Schiebzig
mtDNA6073	51.520005	11.852407	-4100	-3950	4100-3950 cal BC	CEU_MN	Salzmünde-Schiebzig
mtDNA6074	51.520005	11.852407	-4004	-3963	4004-3963 calBC 1σ (5199 ± 43 BP)	CEU_MN	Salzmünde-Schiebzig
mtDNA6075	49.0864569	8.552698616	-3956	-3797	3956-3797 cal BC	CEU_LN	Bruchsal-Aue
mtDNA6076	49.0864569	8.552698616	-4400	-3600	ca. 4400-3600 BC	CEU_LN	Bruchsal-Aue
mtDNA6077	38.381944	38.361111	-3772	-3646	3772-3646 calBCE (4934±27 BP, MAMS-33535)	Anatolia_East_LC	Malatya Province
mtDNA6078	41.582652	2.324701	-3500	-3000	3500-3000 cal BC 14C	Iberia_N	Camí de Can Grau, Granollers, Barcelona
mtDNA6079	41.582652	2.324701	-3500	-3000	3500-3000 cal BC 14C	Iberia_N	Camí de Can Grau, Granollers, Barcelona
mtDNA6080	51.520005	11.852407	-3400	-3025	3400-3100/3025 cal BC	CEU_MN	Salzmünde-Schiebzig
mtDNA6081	51.520005	11.852407	-3400	-3025	3400-3100/3025 cal BC	CEU_MN	Salzmünde-Schiebzig
mtDNA6082	51.520005	11.852407	-3400	-3025	3400-3100/3025 cal BC	CEU_MN	Salzmünde-Schiebzig
mtDNA6083	51.520005	11.852407	-3237	-3171	3237-3171 calBC 1σ (4538 ± 47 BP)	CEU_MN	Salzmünde-Schiebzig
mtDNA6084	51.53	11.8	-3237	-3171	3237-3171 calBCE	CEU_MN	Salzmünde-Schiebzig
mtDNA6085	50.338	20.3654	-3500	-2900	3500-2900 BC	CEU_MN	Bronocice 14
mtDNA6086	50.338	20.3654	-3500	-2900	3500-2900 BC	CEU_MN	Bronocice 14
mtDNA6087	52.469722	12.845	-3108	-2908	3008 calBC	CEU_LN	Ketzin
mtDNA6088	49.55777778	27.68861111	-2901	-2703	2901-2703 calBCE (4225±22 BP, MAMS-30074)	Globular_Amphora	Ilyatka
mtDNA6089	47.4437535	8.3827726	-2700	-2300	2500 BC	Corded_Ware	Spreitenbach-Moosweg 
mtDNA6090	47.4437535	8.3827726	-2700	-2300	2500 BC	Corded_Ware	Spreitenbach-Moosweg 
mtDNA6091	51.28305556	11.65	-2800	-2050	2800-2200/2050 cal BC	Corded_Ware	Karsdorf
mtDNA6092	48.31611	10.892	-2468	-2305	2468-2305 calBCE (3910±20 BP, MAMS-18935)	Bell_Beaker	Haunstetten – Unterer Talweg 58–62
mtDNA6093	46.0183118	11.1061303	-2284	-2136	2284-2136 calBCE	Italy_BA	Romagnano III
mtDNA6094	46.0183118	11.1061303	-2284	-2136	2284-2136 calBCE	Italy_BA	Romagnano III
mtDNA6095	50.174207	14.646467	-2204	-2039	3738±23 BP	Unetice	Brandýs nad Labem_76-1, Bohemia
mtDNA6096	46.0641084	11.493825	-2200	-1750		Italy_BA	Nogarole III
mtDNA6097	50.119278	14.267059	-2126	-1949	3648±19 BP	Unetice	Kněževes_2229, Bohemia
mtDNA6098	50.174207	14.646467	-2033	-1897	3615±26 BP	Unetice	Brandýs nad Labem_690-1, Bohemia
mtDNA6099	45.934722	20.404444	-2134	-1737	2134-1737 BC	Balkans_EBA	Mokrin necropolis
mtDNA6100	45.934722	20.404444	-2134	-1737	2134-1737 BC	Balkans_EBA	Mokrin necropolis
mtDNA6101	39.345805	33.78813	-2500	-1200	2500-1200 BCE	Anatolia_MLBA	Kalehöyük 
mtDNA6102	42.1961852	12.3253177	1	400	1-400 CE	Italy_Imperial	Mazzano Romano
mtDNA6103	46.7881094	17.8398853	530	600	530-600 AD	Germanic	Szólád
mtDNA6104	43.2025	76.98166667	800	1100	800-1100 CE	Kazakhstan_Med	Central steppe
mtDNA6105	60	32.3	900	1200	900-1200 CE	Viking	Ladoga
mtDNA6106	37.678056	30.519444	1000	1300	11th-13th c. AD	Byzantine	Sagalassos
mtDNA6107	55.395833	10.388611	1270	1536	1270-1536 AD (most 1270-1400) 	Nordic_MA	St. Jorgen
mtDNA6108	47.178841	19.860515	-5300	-4900	5300-4900 BCE	Alfold_Linear_Pottery	Cegléd, site 4/3
mtDNA6109	39.7517	22.0096	-4449	-4348	4449-4348 calBCE (5559±29 BP, MAMS-23037)	Greece_N	Paliambela
mtDNA6110	42.35267	-3.51832	-3622	-3369	5572-5319 calBP (4680 +/- 30 BP)	Iberia_CA	El Portalón, Atapuerca
mtDNA6111	50.2553853	7.8972125	-3300	-3200	3300-3200 cal BCE	CEU_LN	Niedertiefenbach
mtDNA6112	50.137677	14.273411	-3085	-2916	4378±22 BP	CEU_N	Tuchoměřice_645-2, Bohemia
mtDNA6113	42.57	-2.57	-3013	-2889	3013-2889 calBCE (4320±30 BP, Beta-301223)	Iberia_CA	Alto de la Huesera, Laguardia, Araba/Álava, Basque Country
mtDNA6114	42.33333333	-3.5	-2900	-2300	2900-2300 BCE	Iberia_CA	El Mirador Cave, Atapuerca, Burgos, Castilla y León
mtDNA6115	43.14915	3.060582	-2574	-2473	2574 calBC (2574-2473 calBC)	France_LN_Beaker	Grotte Basse de la Vigne Perdue, les Monges
mtDNA6116	39.0908661	-9.2417166	-2621	-2210	2621-2210 cal BC (3950+60 BP, UBAR-536); 3635 to 3372 cal BC (4715+50, UBAR-593) 	Iberia_LN	Cova da Moura
mtDNA6117	43.84402	4.03237	-450	-400	450-400  calBC	France_LIA	Gailhan
mtDNA6118	42.565	-2.58635	-400	-300	400-300 BCE	Iberia_IA	La Hoya, Laguardia, Araba/Álava, Basque Country
mtDNA6119	55.3279617	8.7577333	1425	1475	1450 AD	Denmark_MA	Ribe Lindegården 
mtDNA6120	53.305634	-8.552254	200	700	200-700 AD	Ireland_LIA	Derrynamanagh, Galway
mtDNA6121	54.514319	-8.236407	608	658	608-658 cal AD	Ireland_LIA	Ballymacaward, Ballyshanon, Donegal
mtDNA6122	47.559165	20.721246	-6000	-5500	6000-5500 BCE	Balkans_EN	Tiszaszőlős-Domaháza
mtDNA6123	47.97	3.56	-5000	-4000	5000-4000 BCE	France_MN	Yonne, France
mtDNA6124	43.1303	2.2451	-4340	-4180	4340-4180 calBC	France_MN2	Berriac
mtDNA6125	43.21817	2.4127	-4300	-3900	4300-3900 BCE	France_MN2	Bergheim
mtDNA6126	43.1751	2.4049	-2911	-2705	2911-2705 calBC	France_LN	Pépieux
mtDNA6127	38.745044	-9.21522	-2500	-2000	2500-2000 BCE	Iberia_CA	Cova da Moura, Torres Vedras, Lisboa
mtDNA6128	50.46531	20.796	-1616	-1448	1616-1448 cal BC	Poland_MLBA	Żerniki Górne 1
mtDNA6129	50.46531	20.796	-1517	-1414	1517-1414 cal BC	Poland_MLBA	Żerniki Górne 1
mtDNA6130	37.51833	-5.97833	-700	-500	700-500 BCE	Iberia_IA	La Angorrilla, Alcalá del Río, Sevilla, Andalusia
mtDNA6131	48.66896	4.73421	-5200	-4700		France_EN	Orcontes
mtDNA6132	43.21817	2.4127	-4300	-3900	4300-3900 calBC	France_MN2	Bergheim
mtDNA6133	48.55007	3.61223	-3626	-3351		France_MN2	La-Villeneuve-au-Chatelot
mtDNA6134	48.55007	3.61223	-3626	-3351		France_MN2	La-Villeneuve-au-Chatelot
mtDNA6135	43.84402	4.03237	-500	-350	500-350 BCE	France_LIA	Gailhan
mtDNA6136	51.42	11.68	-2630	-2287	2630-2287 calBCE (3967±57 BP, Erl-7779)	Corded_Ware	Esperstedt
mtDNA6137	57.88733035	40.27659443	-2570	-2299	2570–2299 calBC	Fatyanovo	Volosovo-Danilovsky, Yaroslavl
mtDNA6138	48.31966	10.89153	-2290	-2141	2290-2141 calBC 	Bell_Beaker	Haunstetten – Unterer Talweg 85 II (southern group)
mtDNA6139	50.365945	14.446606	-2193	-1780	3623±58 BP	Unetice	Vliněves_H395, Bohemia
mtDNA6140	57.34	18.19	900	1050	900-1050 CE	Viking	Gotland
mtDNA6141	57.63	18.28	900	1050	900-1050 CE	Viking	Gotland
mtDNA6142	57.52926373	39.66994055	-2881	-2581	2881–2581 calBC	Fatyanovo	Nikultsino, Yaroslavl
mtDNA6143	57.74008949	36.63300187	-2468	-2211	2468–2211 calBC	Fatyanovo	Bolshnevo 3, Tver
mtDNA6144	51.508355	-0.070821	1324	1374	1349 AD	England_MA	East Smithfield 
mtDNA6145	55.395833	10.388611	1270	1536	1270-1536 AD (most 1270-1400) 	Nordic_MA	St. Jorgen
mtDNA6146	55.395833	10.388611	1270	1536	1270-1536 AD (most 1270-1400) 	Nordic_MA	St. Jorgen
mtDNA6147	46.6650429	17.2709284	800	1000	9-10th c. AD	Avar	Vörs-Papkert B
mtDNA6148	46.6650429	17.2709284	800	1000	9-10th c. AD	Avar	Vörs-Papkert B
mtDNA6149	55.860972	9.855472	1675	1725	1700 AD	Denmark_MA	Klosterkirken 
mtDNA6150	48.296	11.903	480	530	480-530 CE	Germanic	Altenerding- Klettham
mtDNA6151	38.629306	34.297718	-3000	-2500	3000-2500 BCE	Anatolia_EBA	Ovaören
mtDNA6152	43.31137	3.48196	-400	-200	400-200 BCE	France_LIA	Agde
mtDNA6153	44.493656	28.092617	700	900	8th-9th AD	Balkans_MA	Capidava
mtDNA6154	41.6136944	35.8711361	-3341	-3094	3341-3094 calBCE (4488±22 BP, MAMS-40673)	Anatolia_North_LC	Samsun Province
mtDNA6155	48.5860378	16.4959841	-5500	-5000	5500-5000 BC	LBK	Asparn Schletz 2
mtDNA6156	48.78	9.18	-5302	-5063	5302-5063 calBCE (6228±25 BP, MAMS-36735)	LBK	Baden-Württemberg, Germany
mtDNA6157	51.66	11.53	-5216	-5009	5216-5009 calBCE (6180±34 BP, MAMS-21485)	LBK	Unterwiederstedt
mtDNA6158	42.60111452	26.41971588	-2462	-2197	Early Bronze Age	Bulgaria_EBA	Shekerdja mogila
mtDNA6159	48.66280935	16.5858459	-5950	-5150	∼5950-5150 calBC	LBK	Kleinhadersd-
mtDNA6160	45.9954056	18.5124712	-5360	-5040	5360-5040 cal BC	Balkans_N	Versend-Gilencsa
mtDNA6161	51.28305556	11.65	-5140	-5089	5140-5089 calBC 1σ (6168 ± 32 BP)	LBK	Karsdorf
mtDNA6162	48.49666	7.47052	-4700	-4500	4700-4500 calBC	France_MN1 	Rosheim
mtDNA6163	48.49666	7.47052	-4700	-4500	4700-4500 calBC	France_MN1 	Rosheim
mtDNA6164	50.143064	14.230734	-3800	-3500	inferred	CEU_N	Makotřasy_1/61-b2, Bohemia
mtDNA6165	50.2553853	7.8972125	-3300	-3200	3300-3200 cal BCE	CEU_LN	Niedertiefenbach
mtDNA6166	50.1885	20.2158	-2846	-2471	GrN-12515 	Corded_Ware	Koniusza 1
mtDNA6167	51.24	-1.76	-2800	-1800	2800-1800 BCE	Bell_Beaker	Flying School, Netheravon, Wiltshire
mtDNA6168	58.2092	13.63258	-2033	-1779	3581±37 uncalBP (UBA-26019)	Sweden_LN	Torbjörntorp
mtDNA6169	50.7855	23.8377	-1450	-1300	1450-1300 BCE	Poland_MLBA	Brodzica 19
mtDNA6170	48.4101398	16.8431396	-900	-800	9th c. BC	Urnfield	Stillfried
mtDNA6171	49.0496835	33.2284693	-400	-300	4th BCE	Scythian	Svetlovodsk 
mtDNA6172	46.665	17.2709	800	1000	turn of 8-9th c. to  turn of 10-11th c.	Avar_Magyar	Vörs-Papkert, Somogy County
mtDNA6173	48.327874	21.719835	900	950	first half 10th c. AD	Magyar	Karos-Eperjesszög II, Hungary
mtDNA6174	37.678056	30.519444	1000	1300	11th-13th c. AD	Byzantine	Sagalassos
mtDNA6175	37.678056	30.519444	1000	1300	11th-13th c. AD	Byzantine	Sagalassos
mtDNA6176	37.678056	30.519444	1000	1300	11th-13th c. AD	Byzantine	Sagalassos
mtDNA6177	55.395833	10.388611	1270	1536	1270-1536 AD (most 1270-1400) 	Nordic_MA	St. Jorgen
mtDNA6178	60.3953913	25.6604862	1300	1700	1300–1700 AD	Finland_Christian	Porvoo4
mtDNA6179	60.8973271	24.2854098	1500	1800	1500–1800 AD	Finland_Christian	Renko6
mtDNA6180	51.5208356	-0.0769301	1200	1250	1225 AD	England_MA	St. Mary Spital
mtDNA6181	45.488514	17.641285	-3651	-3110	3651-3110 calBCE (4700±90 BP, Beta-187421)	Balkans_CA	Radovanci
mtDNA6182	47.809892	20.889267	-3330	-3013	3330-3013 calBCE (4445±20 BP, PSUAMS-4034)	Balkans_LCA	Mezőcsát-Hörcsögös
mtDNA6183	51.515556	-0.098333	1075	1125	1100 AD	England_MA	St. Nicholas Shambles, a parish church located north of Newgate Street
mtDNA6184	55.395833	10.388611	1224	1282	1224-1282 cal AD (MAMS 26164)	Nordic_MA	St. Jorgen
mtDNA6185	61.7192469	26.5754661	1200	1400	1200–1400 AD	Finland_MA	Tuukkala14
mtDNA6186	60.4517531	22.2670522	1550	1650	1550–1650 AD	Finland_Christian	Turku4
mtDNA6187	51.2415349	12.1165072	-2200	-1550	2200-1550 cal BC	Unetice	Röcken 2
mtDNA6188	55.395833	10.388611	1270	1536	1270-1536 AD (most 1270-1400) 	Nordic_MA	St. Jorgen
mtDNA6189	32.03244	34.89061	-2000	-1550	2000-1550 BCE	Levant_South_IBA	Yehud
mtDNA6190	46.483333	19.066667	966	1033	2nd third 10th c. to 1st third 11th century	Magyar	Homokmégy-Székes, Bács-Kiskun County
mtDNA6191	46.483333	19.066667	966	1033	2nd third 10th c. to 1st third 11th century	Magyar	Homokmégy-Székes, Bács-Kiskun County
mtDNA6192	46.7881094	17.8398853	530	600	530-600 AD	Germanic	Szólád
mtDNA6193	55.73	12.12	800	900	800-900 CE	Viking	Sealand
mtDNA6194	59.61731	17.72361	774	1018	774-1018 calCE (1115±35 BP, Ua-22722)	Viking	Sigtuna
mtDNA6195	53.854167	18.841389	1000	1150	XI to mid-XII c.	Poland_MA	Ciepłe cemetery
mtDNA6196	48.3940341	28.4034797	-2117	-1950	2117–1950 BC	Babyno	Klembivka
mtDNA6197	52.81666667	60.46666667	-2050	-1700	2050-1700 BCE	Sintashta	Kamennyi Ambar 5 Cemetery
mtDNA6198	46.94785	79.98808333	-1621	-1518	1621-1518 calBCE (3310±20 BP, PSUAMS-2962)	Steppe_Central_MLBA	Kazakh Mys
mtDNA6199	48.44526	7.67118	-800	-700	800-700 BCE	France_EIA	Nordhouse
mtDNA6200	48.909	12.201	346	529	383-535 calCE (1639±20 BP)	Germanic	Alteglofsheim
mtDNA6201	51.403611	21.156667	1000	1200	XI–XII c.	Poland_MA	Radom
mtDNA6202	55.95	10.2	850	900	850-900 CE	Viking	Jutland
mtDNA6203	42.5	0.5	-5312	-5212	5312-5212 calBCE (6280±25 BP, MAMS-16159)	Iberia_EN	Els Trocs, Bisaurri, Huesca, Aragón
mtDNA6204	43.2051	3.1308	-4500	-4100	4500-4100 calBC	France_MN2	Béziers
mtDNA6205	43.2516	3.2202	-4346	-4246	4346-4246 calBC	France_MN2	Valros
mtDNA6206	43.2051	3.1308	-4336	-4072	4336-4072 calBC	France_MN2	Béziers
mtDNA6207	43.3219	1.204	-4260	-4040	4260-4040 calBC	France_MN2	Cugnaux
mtDNA6208	40.00629795	8.517414155	-4240	-4050	6190-6000 calBP	Sardinia_Ancient	S'isteridolzu
mtDNA6209	47.262067	7.659835	-3400	-2600	3400-2600 BCE	Switzerland_FN	Oberbipp Horgen (CH)
mtDNA6210	47.465413	7.601691	-3017	-2902	3016-2901 calBCE (4341±23 BP, BE-8676.1.1)	Switzerland_LN	Aesch (CH)
mtDNA6211	47.465413	7.601691	-2919	-2883	2921-2881 calBCE (4286±23 BP, BE-9178.1.1)	Switzerland_LN	Aesch (CH)
mtDNA6212	52.5556	19.0767	-2895	-2671	2895-2671 calBC	Globular_Amphora	Nakonowo 12
mtDNA6213	37.24	-4.24	-2900	-2500	2900-2500 BCE	Iberia_CA	Sima del Ángel, Lucena, Córdoba, Andalusia
mtDNA6214	47.255	8.2158	-2627	-2470	2627-2470 calBCE (4034±29 BP,Â ETH-44195.1)	Corded_Ware	Spreitenbach CWC (CH)
mtDNA6215	52.5556	19.0767	-2624	-2465	2624-2465 calBC	Globular_Amphora	Nakonowo 12
mtDNA6216	40.786192	8.595815	-2469	-2306	2469-2306 calBCE (3912±20 BP, MAMS-38292)	Sardinia_LCA	Sennori, SAS
mtDNA6217	48.33	10.9	-2270	-2045	2270-2045 calBCE (3748±19 BP, MAMS-18921)	Bell_Beaker	Hugo-Eckener-Straße, Augsburg, Bavaria
mtDNA6218	40.439	-3.501	-2600	-1700	2600-1700 BCE	Iberia_CA	Camino de las Yeseras, Madrid
mtDNA6219	40.810297	8.444178	-2152	-2042	2204-2038 calBCE (3736±19 BP, MAMS-38295)	Sardinia_EBA	Porto Torres, SAS
mtDNA6220	36.23778	36.38472	-1869	-1629	1869-1629 calBCE	Levant_North_MLBA	Hatay Province
mtDNA6221	50.46531	20.796	-1608	-1422	1608-1422 cal BC	Poland_MLBA	Żerniki Górne 1 
mtDNA6222	47.81647	21.49966	-1750	-850	3,700-2,800 ybp	Balkans_BA	Hajdúdorog-Szállásfold, Hungary
mtDNA6223	39.667222	9.426111	-1368	-1123	1368-1123 calBCE (2987±23 BP, MAMS-38280)	Sardinia_Nuragic	Perdasdefogu, NUO
mtDNA6224	39.667222	9.426111	-1261	-1124	1261-1124 calBCE (2974±17 BP, MAMS-38284)	Sardinia_Nuragic	Perdasdefogu, NUO
mtDNA6225	39.183931	8.49329	-800	-300	800-300 BCE	Punic	Carbonia, CI
mtDNA6226	52.5912484	16.7793289	80	260	~ 80-260 AD	Germanic	Kowalewko, Wielkopolskie
mtDNA6227	47.85	16.833333	650	700	2nd half of the 7th c.	Avar	Podersdorf am See
mtDNA6228	28.268611	-16.605556	895	1017		Canarias_Guanche	Tenerife
mtDNA6229	51.2284	23.3116	-2881	-2627	2881-2627 calBC	Globular_Amphora_Zlota	Święcica 30
mtDNA6230	51.33	1.36	-1930	-1701	1930-1701 calBCE (3505±35 BP, SUERC-40721)	Britain_CA_EBA	East Kent Access (Phase II), Thanet, Kent, England
mtDNA6231	42.63	-2.7	-3356	-2936	3356-2936 calBCE (4470±50 BP, Poz-83429)	Iberia_CA	Las Yurdinas II, Peñacerrada-Urizaharra, Araba/Álava, Basque Country
mtDNA6232	53.69024	-6.50253	257	533	257-533 cal AD	Ireland_LIA	Rossnaree, Meath
mtDNA6233	49.8799	20.6937	-2900	-2500	2900-2500 BC	Globular_Amphora_Zlota	Złota 
mtDNA6234	43.0262	12.8897	-600	-500	VI cent BCE	Umbrian	Plestinam Paludem, East Umbria
mtDNA6235	48.22519	10.84977	-1671	-1460	1671-1460 calBCE (3296±36 BP, MAMS-21553)	CEU_MBA	Oberottmarshausen – Kiesgrube Lauter
mtDNA6236	51.508355	-0.070821	1324	1374	1349 AD	England_MA	East Smithfield 
mtDNA6237	43.0262	12.8897	-500	-400	V cent BCE	Umbrian	Plestinam Paludem, East Umbria
mtDNA6238	36.7508896	5.0567333	-13050	-8050	15000-10000 yBP	Iberomaurusian	Afalou Bu'Rmel
mtDNA6239	50.399167	21.06	-2950	-2600	2950-2600 BCE	Globular_Amphora_Zlota	Ksiaznice, grave 3ZC
mtDNA6240	50.170278	20.573056	-2957	-2891	3072-2888 calBCE (4330±34 BP)	Globular_Amphora	Koszyce, site 3
mtDNA6241	50.399167	21.06	-2905	-2636	2905-2636 calBCE (4210±40 BP)	Globular_Amphora_Zlota	Ksiaznice, grave 3ZC
mtDNA6242	50.170278	20.573056	-2886	-2669	2886-2636 calBCE (4180±27 BP)	Globular_Amphora	Koszyce, site 3
