key	ja-JP	latitude	longitude	texture	first_year	last_year	所在地	時代	種別
SiteKR192	淵谷里 毘盧遮那仏像	36.83737031	127.3507246	BlueCircle	918	1392	충청북도 진천군 진천읍 연곡리 산59-1	高麗時代	建造物
SiteKR193	弥勒仙谷 石仏立像	36.82235568	127.384853	BlueCircle	918	1392	충청북도 진천군 진천읍 금암리 199-1	高麗時代	建造物
SiteKR194	玉城里 薬師仏坐像	36.78297933	127.4468097	BlueCircle	918	1392	충청북도 진천군 문백면 옥성리 429	高麗時代	建造物
SiteKR195	晋州 龍岩寺址 僧塔	35.16049945	128.3318021	BlueCircle	918	1392	경상남도 진주시 이반성면 용암리 산31	高麗時代	建造物
SiteKR196	晋州 妙厳寺址 三層石塔	35.19598535	127.9407352	BlueCircle	918	1392	경상남도 진주시 수곡면 효자리 447-1	高麗時代	建造物
SiteKR197	晋州 龍岩寺址 石造地蔵菩薩坐像	35.16266095	128.3300647	BlueCircle	918	1392	경상남도 진주시 이반성면 용암리 219	高麗時代	불교彫刻
SiteKR198	晋州 青谷寺 三層石塔	35.19078647	128.1810697	BlueCircle	918	1392	경상남도 진주시 금산면 갈전리 18	高麗時代	遺跡建造物
SiteKR199	晋州 平居洞 石造如来坐像	35.16994371	128.0541163	BlueCircle	918	1392	경상남도 진주시 평거동 391-1	高麗時代	불교彫刻
SiteKR200	晋州 梨峴洞 三層石塔	35.18992819	128.0583889	BlueCircle	918	1392	경상남도 진주시 이현동 316	高麗時代	遺跡建造物
SiteKR201	晋州 上平洞 石造如来立像	35.1774033	128.1120362	BlueCircle	918	1392	경상남도 진주시 상평동 217-1	高麗時代	불교彫刻
SiteKR202	雲岳山城	37.88323151	127.3162981	BlueCircle	918	1392		高麗時代	城跡
SiteKR203	晋州 平居洞 古墳群	35.17717371	128.0520564	BlueCircle	918	1392	경상남도 진주시 평거동 산44-2	高麗時代	遺跡建造物
SiteKR204	江華中城	37.75271665	126.4713087	BlueCircle	918	1392	인천광역시 강화군 강화읍 국화리 산21	高麗時代	城郭
SiteKR205	龍藏寺 石仏坐像	34.51577306	126.3385474	BlueCircle	918	1392	전라남도 진도군 군내면 용장리 17-1	高麗時代	仏像
SiteKR206	青龍寺 所蔵 仏教典籍	34.49277895	126.2638913	BlueCircle	918	1392	전라남도 진도군 진도읍 교동리 289	高麗時代	서책
SiteKR207	潭陽 中井寺址 磨崖像	35.32820651	126.9106563	BlueCircle	918	1392	전라남도 담양군 수북면 궁산리 산71	高麗時代	마애상
SiteKR208	潭陽 中井寺址 磨崖如来坐像	35.32820651	126.9106563	BlueCircle	918	1392	전라남도 담양군 수북면 궁산리 산71	高麗時代	마애坐像
SiteKR209	漢才初校 石仏像	35.2779211	126.8902679	BlueCircle	918	1392	전라남도 담양군 대전면 대치리 787-2	高麗時代	석불
SiteKR210	慈恩 韓雲里 陶器窯址	34.91787947	126.0783085	BlueCircle	918	1392	전라남도 신안군 자은면 한운리 300-1	高麗時代	가마터
SiteKR211	礼粛公 崔碩 宰相 三峰墳	38.24028768	127.2256014	BlueCircle	918	1392	강원특별자치도 철원군 동송읍 관우리 323	高麗時代	封墳
SiteKR212	原州金氏 墓域	37.95966284	126.7946122	BlueCircle	918	1392	경기도 파주시 진동면 초리 산213	高麗時代	建造物
SiteKR213	徳津公園 三層石塔	35.8466031	127.1211445	BlueCircle	918	1392	전북특별자치도 전주시 덕진구 덕진동2가 189-26	高麗時代	기념물
SiteKR214	全北大 石仏立像	35.84114061	127.1315901	BlueCircle	918	1392	전북특별자치도 전주시 덕진구 덕진동1가 664-14	高麗時代	기념물
SiteKR215	飛禽 城峙山城	34.78980345	125.9899152	BlueCircle	918	1392	전라남도 신안군 비금면 광대리 산 65	高麗時代	산성
SiteKR216	咸平 海保里 石仏立像	35.06471512	126.5149902	BlueCircle	918	1392	전라남도 함평군 함평읍 함평리 2	高麗時代	공예품
SiteKR217	咸平 郷校 榎・ハンノキ・カエデ林	35.06556192	126.533662	BlueCircle	918	1392	전라남도 함평군 대동면 향교리 948-2	高麗時代	기념물
SiteKR218	咸平 企角里 赤樫自生北限地	35.070811	126.518291	BlueCircle	918	1392	전라남도 함평군 함평읍 기각리 산12-2	高麗時代	기념물
SiteKR219	西谷里 高麗壁画墓	37.94909629	126.7781184	BlueCircle	918	1392	경기도 파주시 진동면 서곡리 산112	高麗時代	建造物
SiteKR220	上書臺	37.90823866	126.8959357	BlueCircle	918	1392	경기도 파주시 법원읍 웅담리 329-9	高麗時代	建造物
SiteKR221	龍穴庵址	34.540062	126.7052345	BlueCircle	918	1392	전라남도 강진군 도암면 석문리 산207-9	高麗時代	史跡
SiteKR222	水原 華西洞 磨崖三尊仏像	37.2976457	127.0356313	BlueCircle	918	1392	경기도 수원시 영통구 이의동 1088-10	高麗時代	彫刻
SiteKR223	前王溫義墓	34.46531001	126.277102	BlueCircle	918	1392	전라남도 진도군 의신면 침계리 산45	高麗時代	建造物
SiteKR224	金骨山 磨崖如来坐像	34.53968988	126.2939352	BlueCircle	918	1392	전라남도 진도군 군내면 둔전리 산94-1	高麗時代	仏像
SiteKR225	珍島 南洞里 双雲橋および単雲橋	34.36394562	126.1643988	BlueCircle	918	1392	전라남도 진도군 임회면 남동리 294	高麗時代	建造物
SiteKR226	珍島 上萬里 五層石塔	34.38384195	126.2138208	BlueCircle	918	1392	전라남도 진도군 임회면 상만리 675	高麗時代	建造物
SiteKR227	珍島 洗厄祭（※固有文化名は意訳）	34.48078213	126.27002	BlueCircle	918	1392	전라남도 진도군 진도읍 동외리 1140-1	高麗時代	공연
SiteKR228	金骨山 五層石塔	34.53771713	126.2930439	BlueCircle	918	1392	전라남도 진도군 군내면 둔전리 356-2	高麗時代	建造物
SiteKR229	龍藏城	34.51611873	126.3379761	BlueCircle	918	1392	전라남도 진도군 군내면 용장리 106	高麗時代	建造物
SiteKR230	舊邑里 石仏立像	37.89062463	127.2216733	BlueCircle	918	1392	경기도 포천시 군내면 구읍리 167-1	高麗時代	仏像
SiteKR231	舊邑里 弥勒仏像	37.888637	127.2100622	BlueCircle	918	1392		高麗時代	仏像
SiteKR232	塔洞 五層石塔	34.5571551	126.6837476	BlueCircle	918	1392	전라남도 해남군 옥천면 청신리 185-2	高麗時代	建造物
SiteKR233	下孝子旌閭閣	35.877051	128.646751	BlueCircle	918	1392	대구광역시 수성구 만촌동 389-9	高麗時代	문화재자료
SiteKR234	紺紙金銀泥文殊最上乗無生戒法（妙徳戒帖）	37.560414	126.985098	BlueCircle	918	1392		高麗時代	有形文化재
SiteKR235	天台四教儀集解	35.866961	128.643819	BlueCircle	918	1392	대구광역시 수성구 만촌동 667-15	高麗時代	有形文化재
SiteKR236	大邱 東大寺 高麗仏経一括	35.86015433	128.661028	BlueCircle	918	1392	대구광역시 수성구 고모동 667-1	高麗時代	有形文化재
SiteKR237	杜栗城	36.40663344	126.8870522	BlueCircle	918	1392	충청남도 청양군 장평면 적곡리 산8-1	高麗時代	산성
SiteKR238	灰頭里 城隍堂	37.30903626	126.7515789	BlueCircle	918	1392	경기도 안산시 단원구 성곡동 산76	高麗時代	建造物
SiteKR239	晋州 姜民瞻 誕生地	35.19357514	128.0908099	BlueCircle	1021	1022	경상남도 진주시 옥봉동 622	(不明~1021)	遺跡建造物
SiteKR240	能州郷校 銀杏	34.989597	126.9513471	BlueCircle	1392	1393	전라남도 화순군 능주면 남정리 328	1392年	民俗자료
SiteKR241	霊山 蓮池	35.45466418	128.528286	BlueCircle	1392	1897	경상남도 창녕군 영산면 서리 139-3	朝鮮	못
SiteKR242	京畿手巾舞（※伝統舞踊）	37.733078	127.038477	BlueCircle	1392	1897	경기도 의정부시 의정부동 543-4	朝鮮	舞踊
SiteKR243	淑儀洪氏 墓域	37.763538	127.030904	Enpun	1392	1897	경기도 의정부시 녹양동 산38-1	朝鮮	古い墓
SiteKR244	申壽命墓	37.738077	127.104568	Enpun	1392	1897	경기도 의정부시 고산동 산53-1	朝鮮	古い墓
SiteKR245	申涑墓	37.733531	127.103835	Enpun	1392	1897	경기도 의정부시 고산동 산57-1	朝鮮	古い墓
SiteKR246	申綱・申敬植 父子墓域	37.738077	127.104568	Enpun	1392	1897	경기도 의정부시 고산동 산53-1	朝鮮	古い墓
SiteKR247	姜澍墓域および神道碑	36.70947932	126.9988788	Enpun	1392	1897	충청남도 아산시 송악면 궁평리 산5-6	朝鮮	墓 및 비
SiteKR248	李鳳祥 神道碑	36.85454328	127.0112977	BlueCircle	1392	1897	충청남도 아산시 음봉면 삼거리 산2-7	朝鮮	비
SiteKR249	李柬墓域および神道碑	36.73253716	127.0138304	Enpun	1392	1897	충청남도 아산시 송악면 외암리 210	朝鮮	墓 및 비
SiteKR250	仁山書院址	36.8247329	126.956776	BlueCircle	1392	1897	충청남도 아산시 염치읍 서원리 155	朝鮮	터
SiteKR251	上沈 宋氏 墓域	36.72035096	126.9290484	Enpun	1392	1897	충청남도 아산시 도고면 오암리 산31-2	朝鮮	墓 및 비
SiteKR252	洪重徵 墓域および神道碑	36.76561921	127.1081764	Enpun	1392	1897	충청남도 아산시 배방읍 세교리 산22-16	朝鮮	墓 및 비
SiteKR253	昌寧 望友亭	35.40170208	128.513497	BlueCircle	1392	1897	경상남도 창녕군 도천면 우강리 931	朝鮮	建造物
SiteKR254	節摘要編（※文献名）	35.43825507	128.5993891	BlueCircle	1392	1897	경상남도 창녕군 부곡면 부곡리 419	朝鮮	戦跡
SiteKR255	霊山 門護場祭（※韓国固有儀礼）	35.46401193	128.538925	BlueCircle	1392	1897	경상남도 창녕군 영산면 교리 10	朝鮮	민간신앙
SiteKR256	九溪木道	35.464519	128.559356	BlueCircle	1392	1897	경상남도 창녕군 영산면 구계리 520-1	朝鮮	口伝の伝統表現
SiteKR257	昌寧 観音寺 金銅仏像	35.40554369	128.5064173	BlueCircle	1392	1897	경상남도 창녕군 도천면 송진리 562	朝鮮	彫刻
SiteKR258	昌寧 観音寺 僧塔	35.40554369	128.5064173	BlueCircle	1392	1897	경상남도 창녕군 도천면 송진리 562	朝鮮	建造物
SiteKR259	洪萬祚 墓域および神道碑	36.76561921	127.1081764	Enpun	1392	1897	충청남도 아산시 배방읍 세교리 산22-16	朝鮮	墓 및 비
SiteKR260	洪可臣 墓域および神道碑	36.81309365	127.0442274	Enpun	1392	1897	충청남도 아산시 염치읍 대동리 76	朝鮮	墓 및 비
SiteKR261	姜學年 墓域および墓碑	36.78821245	127.0743251	Enpun	1392	1897	충청남도 아산시 탕정면 매곡리 산61-1	朝鮮	墓 및 비
SiteKR262	門護場 祠堂	35.462342	128.5378042	BlueCircle	1392	1897	경상남도 창녕군 영산면 교리 29	朝鮮	建造物
SiteKR263	門護場 木像	35.46401193	128.538925	BlueCircle	1392	1897	경상남도 창녕군 영산면 교리 10	朝鮮	彫刻
SiteKR264	門護場 影像	35.46401193	128.538925	BlueCircle	1392	1897	경상남도 창녕군 영산면 교리 10	朝鮮	絵画
SiteKR265	昌寧趙氏 霊蹟碑および碑閣	35.58473038	128.4973338	BlueCircle	1392	1897	경상남도 창녕군 고암면 대암리 386	朝鮮	彫刻
SiteKR266	昌寧 八楽亭	35.514884	128.398658	BlueCircle	1392	1897	경상남도 창녕군 유어면 미구리 491-2	朝鮮	建造物
SiteKR267	李頤尊 敎旨帖	35.52857287	128.4672863	BlueCircle	1392	1897	경상남도 창녕군 대지면 구미리 189	朝鮮	古文書
SiteKR268	昌寧 青蓮寺 僧塔	35.492227	128.5345696	BlueCircle	1392	1897	경상남도 창녕군 계성면 사리 759	朝鮮	彫刻
SiteKR269	霊山 縣監碑群	35.454686	128.5325354	BlueCircle	1392	1897	경상남도 창녕군 영산면 동리 14	朝鮮	彫刻
SiteKR270	朴元謙先生 神道碑	37.53762211	127.6736222	BlueCircle	1392	1897	경기도 양평군 단월면 보룡리 337-2	朝鮮	비갈
SiteKR271	柳章 梁憲洙墓	37.56673515	127.6883099	Enpun	1392	1897	경기도 양평군 단월면 덕수리 산59-19	朝鮮	古い墓
SiteKR272	李春命 孝子旌門	37.54148341	127.7735628	BlueCircle	1392	1897	경기도 양평군 청운면 갈운리 산32	朝鮮	建造物
SiteKR273	興恩尉 鄭在和墓	37.53332137	127.6802897	Enpun	1392	1897	경기도 양평군 청운면 비룡리 산53-1	朝鮮	古い墓
SiteKR274	擇風堂および擇堂李植先生墓	37.41595617	127.746509	Enpun	1392	1897	경기도 양평군 양동면 쌍학리 314-10번지	朝鮮	建造物/古い墓
SiteKR275	双鶴里 孝烈閣	37.4065655	127.7542679	BlueCircle	1392	1897	경기도 양평군 양동면 쌍학리 45-1번지	朝鮮	建造物
SiteKR276	義兵將 李春永墓	37.42723392	127.7563948	Enpun	1392	1897	경기도 양평군 양동면 석곡리 산97-1	朝鮮	古い墓
SiteKR277	義兵將 安承雨墓	37.45474682	127.7566489	Enpun	1392	1897	경기도 양평군 양동면 석곡리 산11	朝鮮	古い墓
SiteKR278	水谷書院	37.43915919	127.5974447	BlueCircle	1392	1897	경기도 양평군 지평면 수곡리 산101-1번지	朝鮮	建造物
SiteKR279	松峴里 孝子旌門	37.50204481	127.6328227	BlueCircle	1392	1897	경기도 양평군 지평면 송현리 813-1번지	朝鮮	建造物
SiteKR280	李裕祿先生 神道碑	37.53380852	127.6089595	Enpun	1392	1897	경기도 양평군 용문면 조현리 산48-13	朝鮮	古い墓
SiteKR281	趙公根墓および神道碑	37.47723542	127.528707	Enpun	1392	1897	경기도 양평군 양평읍 도곡리 산30-8	朝鮮	古い墓
SiteKR282	回峴里 忠臣烈女門	37.4610329	127.5105519	BlueCircle	1392	1897	경기도 양평군 양평읍 회현리 274-3	朝鮮	建造物
SiteKR283	金汝智先生墓	37.47245247	127.3903273	Enpun	1392	1897	경기도 양평군 강하면 왕창리 산26	朝鮮	古い墓
SiteKR284	李浩敏先生墓および神道碑	37.54405066	127.461301	Enpun	1392	1897	경기도 양평군 옥천면 신복리 산247-1번지	朝鮮	古い墓
SiteKR285	寶山亭	37.53744394	127.6743773	BlueCircle	1392	1897	경기도 양평군 단월면 보룡리 33-2번지	朝鮮	建造物
SiteKR286	昌寧布敎堂 神衆図	35.53955968	128.5030475	BlueCircle	1392	1897	경상남도 창녕군 창녕읍 말흘리 123-2	朝鮮	絵画
SiteKR287	梁山通度寺 昌寧布敎堂 山神図	35.53955968	128.5030475	BlueCircle	1392	1897	경상남도 창녕군 창녕읍 말흘리 123-2	朝鮮	絵画
SiteKR288	昌寧 五如亭	35.470835	128.416743	BlueCircle	1392	1897	경상남도 창녕군 남지읍 시남리 815	朝鮮	建造物
SiteKR289	縣監 固有 善政碑	35.426219	128.414044	BlueCircle	1392	1897	경상남도 창녕군 남지읍 칠현리 406	朝鮮	彫刻
SiteKR290	惠順翁主墓	37.53401896	127.455278	Enpun	1392	1897	경기도 양평군 옥천면 신복리 산293-4번지	朝鮮	古い墓
SiteKR291	沈忠謙先生墓および神道碑	37.519722	127.4381193	Enpun	1392	1897	경기도 양평군 옥천면 아신리 산135-1번지	朝鮮	古い墓
SiteKR292	許氏嫁婦碑	37.5184364	127.4571199	BlueCircle	1392	1897	경기도 양평군 옥천면 옥천리 747	朝鮮	비갈
SiteKR293	李悌臣先生 神道碑	37.64672398	127.377943	BlueCircle	1392	1897	경기도 양평군 서종면 수입리 산41-25	朝鮮	비갈
SiteKR294	貞靖公 姜士尙墓域	37.46625884	126.9179333	BlueCircle	1392	1897	서울특별시 관악구 신림동 산 107-2	朝鮮	建造物
SiteKR295	孝敏公 李敬稙墓域	37.47006075	126.9745131	BlueCircle	1392	1897	서울특별시 관악구 남현동 산 57-48	朝鮮	建造物
SiteKR296	鳳川洞 磨崖弥勒仏坐像	37.46279156	126.9662834	BlueCircle	1392	1897	서울특별시 관악구 봉천동 산 4-9	朝鮮	彫刻
SiteKR297	李潤慶先生墓および神道碑	37.56684642	127.3547896	Enpun	1392	1897	경기도 양평군 양서면 부용리 산30-4	朝鮮	古い墓
SiteKR298	李陽雨先生墓および神道碑	37.50528292	127.3967274	Enpun	1392	1897	경기도 양평군 양서면 대심리 산27번지	朝鮮	古い墓
SiteKR299	地平里 善政碑林	37.47925907	127.636968	BlueCircle	1392	1897	경기도 양평군 지평면 지평리 383-1	朝鮮	비갈
SiteKR300	屛山里 石亀像	37.4929098	127.4621093	BlueCircle	1392	1897	경기도 양평군 강상면 병산리 88	朝鮮	기타
SiteKR301	外齋 李端夏先生墓	37.41708349	127.7517436	Enpun	1392	1897	경기도 양평군 양동면 쌍학리 산9-1번지	朝鮮	古い墓
SiteKR302	淡樂堂 河立・三宜堂 金氏夫婦遺址	35.75602789	127.4021872	BlueCircle	1392	1897	전북특별자치도 진안군 마령면 동촌리 산20-1	朝鮮	遺跡군
SiteKR303	淑安公主墓	37.46144623	127.6088526	Enpun	1392	1897	경기도 양평군 용문면 화전리 산24	朝鮮	古い墓
SiteKR304	金自知先生墓	37.47245247	127.3903273	Enpun	1392	1897	경기도 양평군 강하면 왕창리 산26	朝鮮	古い墓
SiteKR305	李重夏先生墓	37.47462527	127.5126744	Enpun	1392	1897	경기도 양평군 양평읍 창대리 산82-1	朝鮮	古い墓
SiteKR306	義兵將 金伯善墓	37.54313566	127.7445862	Enpun	1392	1897	경기도 양평군 청운면 갈운리 산125	朝鮮	古い墓
SiteKR307	賞心亭址	37.50221175	127.4093761	BlueCircle	1392	1897	경기도 양평군 양서면 대심리 17-41	朝鮮	建造物
SiteKR308	御書閣	35.84038407	127.5676142	BlueCircle	1392	1897	전북특별자치도 진안군 동향면 대량리 662-1	朝鮮	建造物
SiteKR309	天皇寺 大雄殿 釈迦如来三尊仏像および台座・須弥壇	35.90548772	127.4321133	BlueCircle	1392	1897	전북특별자치도 진안군 정천면 갈용리 1428	朝鮮	불교
SiteKR310	釈迦牟尼 木製仏像	35.72029367	127.3105854	BlueCircle	1392	1897	전북특별자치도 진안군 성수면 용포리 산87	朝鮮	불교
SiteKR311	未溪 申義連遺蹟碑	35.71233816	127.417671	BlueCircle	1392	1897	전북특별자치도 진안군 백운면 노촌리 671	朝鮮	금석문
SiteKR312	全東屹将軍 神道碑	35.67752688	127.3259784	BlueCircle	1392	1897	전북특별자치도 진안군 성수면 신기리 산47-1	朝鮮	금석문
